loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2135,4,Not Graduate,No,7715588.0,25685332,2,857.0,28270595.0,9122319,18578552,7388316,Approved
2136,5,Graduate,Yes,6619432.0,26051747,12,572.0,25222885.0,6293944,9808425,2379334,Approved
2137,0,Not Graduate,No,1100499.0,947429,14,374.0,26703951.0,5588456,13182647,309711,Rejected
2138,4,Not Graduate,No,8234244.0,30596950,12,,21096186.0,7326419,20978732,10283653,Approved
2139,1,Graduate,No,2834659.0,38111099,10,834.0,4481015.0,15582827,5539891,6726955,Approved
2140,5,Graduate,No,8959260.0,27606138,8,386.0,10402590.0,5867809,11861142,10392895,Approved
2141,4,Not Graduate,No,3960367.0,547364,10,448.0,19195634.0,14711091,22244892,3325948,Approved
2142,3,Not Graduate,No,6802465.0,5026182,18,449.0,24705472.0,15872303,9222712,6342978,Approved
2143,4,Graduate,Yes,3400185.0,32054274,10,876.0,3146458.0,12558166,17383186,35371,Approved
2144,1,Not Graduate,No,5642945.0,705350,20,459.0,17221145.0,8393334,3657735,1185395,Approved
2145,2,Graduate,Yes,293391.0,17469451,16,745.0,24899591.0,17537974,3541937,1674701,Approved
2146,4,Graduate,No,5364188.0,18205629,14,381.0,2403923.0,8713796,3157382,10640781,Rejected
2147,2,Not Graduate,No,2595554.0,32010183,8,306.0,24759254.0,15552593,2097398,500104,Rejected
2148,2,Not Graduate,No,9324974.0,9409788,20,481.0,54307.0,2258037,24960394,10142947,Approved
2149,2,Not Graduate,No,9817213.0,31732730,10,825.0,1317718.0,16867321,12229441,2100118,Approved
2150,4,Not Graduate,No,3195050.0,10345666,14,777.0,8198493.0,4855604,3105179,4026936,Approved
2151,2,Graduate,Yes,7165097.0,19858171,12,482.0,18487712.0,229425,18144183,3583032,Approved
2152,1,Not Graduate,No,9813936.0,34644836,6,613.0,4811265.0,8936092,17511768,1827982,Approved
2153,4,Graduate,No,2204803.0,16906775,20,855.0,16520116.0,12331702,17972042,11630783,Approved
2154,4,Graduate,No,9254130.0,29770005,6,473.0,4551934.0,1102953,19165418,4958726,Approved
2155,0,Graduate,No,9863064.0,4785967,4,313.0,3658650.0,14622396,133761,10296723,Approved
2156,1,Graduate,No,8959629.0,11150321,6,599.0,18657401.0,4673329,14484924,6835135,Approved
2157,0,Graduate,No,5716362.0,13356042,20,372.0,28523509.0,6266639,16842984,10993586,Approved
2158,2,Graduate,Yes,943192.0,37338168,2,813.0,17393409.0,17235805,15899365,3841062,Approved
2159,2,Graduate,No,3357403.0,32861737,18,642.0,27499328.0,2665797,16866276,2990272,Rejected
2160,4,Graduate,No,6581062.0,21558396,4,695.0,8712152.0,17873579,16877406,9937222,Approved
2161,3,Not Graduate,Yes,4676528.0,13555945,6,632.0,356972.0,16408019,15221045,5732834,Approved
2162,3,Graduate,No,443747.0,25541733,10,654.0,20190271.0,13978907,2253743,3772440,Rejected
2163,2,Graduate,No,9647203.0,38297007,20,858.0,20777878.0,18915481,9266059,10244197,Approved
2164,5,Not Graduate,No,8302110.0,9590883,8,462.0,722461.0,3918090,18811580,8905366,Approved
2165,2,Not Graduate,No,9049106.0,36003524,10,415.0,24673013.0,12012928,18262493,12759256,Rejected
2166,5,Not Graduate,No,2215761.0,29534209,12,702.0,15682652.0,8305476,4455937,11375333,Approved
2167,3,Graduate,Yes,2647600.0,13478962,10,378.0,19171144.0,1698046,22018383,3535114,Rejected
2168,0,Not Graduate,Yes,2276379.0,39296896,20,746.0,4105879.0,13393136,20776512,14454945,Approved
2169,4,Graduate,No,3032376.0,4989323,2,307.0,24750003.0,16470186,15181875,13095589,Approved
2170,1,Graduate,Yes,8182731.0,13492033,12,322.0,1044724.0,520109,19907105,9806709,Approved
2171,4,Graduate,No,9472856.0,19059883,18,842.0,24909840.0,3514984,17501935,14487409,Approved
2172,0,Not Graduate,No,1618784.0,19003695,6,713.0,1252797.0,14570019,21736064,2902262,Rejected
2173,1,Graduate,No,5657925.0,10618785,4,708.0,6480613.0,15203905,14798066,10885293,Approved
2174,5,Graduate,No,7665917.0,16871649,12,321.0,3183490.0,14128312,12385075,5410187,Rejected
2175,1,Graduate,No,6032897.0,5276581,6,702.0,27879389.0,1645245,7508802,6505480,Approved
2176,4,Not Graduate,No,8289410.0,5437532,8,,24397520.0,1448602,6559329,324492,Approved
2177,1,Not Graduate,No,3299535.0,33461147,12,629.0,16481349.0,1870233,13892171,12780991,Approved
2178,3,Graduate,No,9500183.0,28437110,12,321.0,14919175.0,9378530,581431,1119225,Rejected
2179,4,Not Graduate,No,4058414.0,34433875,4,771.0,,1040012,13079993,14580499,Approved
2180,3,Not Graduate,Yes,5069913.0,38715204,6,563.0,1110953.0,8786065,9745260,10737210,Rejected
2181,1,Not Graduate,No,291810.0,36553485,18,602.0,5937043.0,15354917,19282650,5761620,Approved
2182,1,Graduate,No,5612329.0,9675823,4,764.0,2098377.0,14430469,11126577,7985813,Approved
2183,0,Not Graduate,No,4839885.0,29717066,6,463.0,11015726.0,7317083,12268662,2684224,Rejected
2184,1,Graduate,No,1614132.0,8636688,18,435.0,13459591.0,10654040,1023384,14995431,Rejected
2185,3,Not Graduate,No,7836727.0,8917469,8,551.0,14018954.0,13434116,21087883,6037051,Approved
2186,5,Graduate,No,2387366.0,34396471,2,504.0,6395087.0,16102956,19395954,10159228,Rejected
2187,5,Graduate,Yes,7578631.0,25314841,4,601.0,22155033.0,13361007,13562592,811048,Approved
2188,4,Graduate,No,6720873.0,18420326,6,541.0,12483822.0,638388,9636936,7166288,Approved
2189,4,Not Graduate,Yes,5028082.0,19537725,18,360.0,16640268.0,15438768,10656567,8736428,Rejected
2190,3,Graduate,No,4941185.0,25526227,18,764.0,3214270.0,7892057,13287579,6881027,Approved
2191,1,Not Graduate,No,6420718.0,6016555,12,601.0,16137962.0,15398206,2513666,358725,Approved
2192,5,Graduate,Yes,1998336.0,30283540,12,771.0,20132429.0,18014811,18916261,9809580,Approved
2193,4,Not Graduate,Yes,2931305.0,950228,6,693.0,27250694.0,16682681,24339007,13909177,Approved
2194,3,Not Graduate,No,1757541.0,14414326,10,558.0,3102578.0,1172125,4318517,6069488,Rejected
2195,0,Not Graduate,Yes,7468853.0,6260524,8,841.0,16837678.0,6910510,11521059,14429522,Approved
2196,2,Not Graduate,Yes,4856745.0,17530408,20,829.0,14382149.0,13904093,16617719,10804317,Approved
2197,2,Not Graduate,No,1157867.0,1257527,20,486.0,9138931.0,6013790,10003883,10955670,Approved
2198,5,Graduate,No,3303781.0,4349510,18,511.0,27798069.0,440499,10146859,6815135,Approved
2199,3,Not Graduate,No,332192.0,9129533,18,334.0,5540134.0,11833520,6198390,3617783,Rejected
2200,2,Graduate,No,5486518.0,31092640,2,446.0,6875031.0,5912989,7265628,10730204,Approved
2201,5,Not Graduate,Yes,1418710.0,27141445,16,581.0,5239981.0,9167539,16122795,2382343,Rejected
2202,0,Not Graduate,No,5400952.0,29078390,18,846.0,20825813.0,1395748,15475781,3271888,Approved
2203,2,Graduate,No,8318606.0,798909,10,887.0,15530467.0,15559230,16587698,12319952,Approved
2204,0,Graduate,No,2017851.0,29147614,8,883.0,20259176.0,10699019,7524197,7933303,Approved
2205,4,Graduate,No,6833366.0,6669134,20,548.0,7917638.0,3498768,17590725,3809364,Approved
2206,5,Not Graduate,No,8212579.0,35215287,8,356.0,22100472.0,1911707,5686709,2060494,Rejected
2207,1,Not Graduate,No,7213118.0,21163455,4,604.0,-81138.0,4823427,15249085,8072538,Approved
2208,5,Not Graduate,Yes,1802813.0,22345254,18,821.0,22526608.0,4278625,941823,6151832,Approved
2209,1,Not Graduate,Yes,7263810.0,38120323,10,660.0,17545466.0,8606509,19549410,3272864,Rejected
2210,5,Not Graduate,No,9000581.0,30581747,6,536.0,25981563.0,4353293,6490279,12333505,Approved
2211,4,Graduate,Yes,711213.0,39050800,12,533.0,19694391.0,2214156,19591322,14526579,Rejected
2212,4,Graduate,No,4909042.0,4553621,18,522.0,23236928.0,6012208,21041873,12325225,Approved
2213,0,Not Graduate,No,4055074.0,33336515,18,626.0,3439936.0,9192625,2503178,4379898,Rejected
2214,5,Not Graduate,Yes,6830119.0,7627065,10,397.0,24273437.0,188722,22331642,5909391,Rejected
2215,4,Not Graduate,No,5275060.0,24249330,16,525.0,8556399.0,7717494,4441663,9906358,Rejected
2216,1,Graduate,Yes,6457870.0,9387343,8,788.0,17965919.0,18274821,10631859,10627747,Approved
2217,4,Graduate,No,9627593.0,16666466,10,777.0,17820342.0,13294865,18029829,3128647,Approved
2218,1,Graduate,No,6821586.0,19117912,14,633.0,5543693.0,7046257,19351671,13830735,Approved
2219,5,Graduate,No,6961444.0,30382907,14,854.0,14179370.0,3401861,8727620,4192068,Approved
2220,0,Graduate,No,1103153.0,23045813,14,811.0,23609357.0,10492728,8812408,11664982,Approved
2221,4,Not Graduate,Yes,8072322.0,29288919,16,681.0,6124551.0,17893041,18916613,8232455,Approved
2222,3,Graduate,No,5743811.0,25730445,10,722.0,22763698.0,12723224,14170853,3421570,Approved
2223,0,Not Graduate,No,8602506.0,26458366,2,647.0,2678145.0,12232239,15312635,9618338,Approved
2224,1,Graduate,No,9516584.0,7227646,18,452.0,20757302.0,822551,18206657,3028337,Approved
2225,0,Not Graduate,No,1329376.0,22159003,18,751.0,1591017.0,9188140,18400734,5911290,Approved
2226,2,Graduate,No,8278619.0,30191555,14,589.0,547908.0,3512391,14673126,4024931,Approved
2227,1,Graduate,No,2668319.0,23739130,12,418.0,15828814.0,12106745,3993823,440398,Rejected
2228,3,Graduate,No,7441592.0,23695078,10,513.0,19733344.0,6038455,18094536,9684765,Approved
2229,1,Not Graduate,Yes,9763902.0,19259352,10,864.0,6039201.0,7661552,16454350,11998990,Approved
2230,1,Not Graduate,No,1982474.0,12409006,6,738.0,10767826.0,7296325,8383316,13457091,Approved
2231,4,Graduate,No,967877.0,2676238,20,864.0,22644277.0,11092064,7515501,13782753,Approved
2232,0,Graduate,No,4525168.0,32492860,2,746.0,28813405.0,1179180,22877108,12940886,Approved
2233,5,Not Graduate,Yes,4357018.0,16627325,12,341.0,26061710.0,6754566,16007195,11478585,Rejected
2234,5,Graduate,No,8500924.0,24573153,16,694.0,15707255.0,18341676,23289562,4012002,Approved
2235,3,Graduate,Yes,7692427.0,4708366,4,546.0,5402129.0,5224740,828292,2872731,Approved
2236,3,Not Graduate,No,5905365.0,28370938,16,590.0,7745588.0,18217876,3473508,10321374,Rejected
2237,5,Not Graduate,No,7712423.0,22401388,16,547.0,23173831.0,14041259,11987001,8796841,Approved
2238,1,Graduate,No,5182816.0,10788394,20,898.0,27654780.0,7787253,18365463,11215968,Approved
2239,0,Graduate,No,7737335.0,5242345,16,748.0,19818068.0,18969501,9916830,13526673,Approved
2240,1,Not Graduate,Yes,9822068.0,24451501,20,383.0,16495708.0,5766407,16944296,3540868,Rejected
2241,4,Graduate,Yes,9714769.0,9461479,6,520.0,26314285.0,11821956,16694760,6687112,Approved
2242,0,Graduate,No,3469875.0,34166400,20,350.0,18269095.0,6093316,10366197,8581587,Rejected
2243,3,Not Graduate,Yes,7555660.0,4948232,16,849.0,16154685.0,2814985,10616531,7822181,Approved
2244,5,Not Graduate,No,7799549.0,7276117,8,486.0,4257461.0,1044750,6945130,1871218,Approved
2245,5,Graduate,Yes,2436489.0,19753923,6,824.0,28402742.0,15637873,1508816,14744968,Approved
2246,3,Not Graduate,No,6385055.0,12231446,18,522.0,8048327.0,13707138,20481453,13400081,Approved
2247,0,Not Graduate,No,1639592.0,2400998,16,764.0,5431122.0,6519336,16445860,2704567,Approved
2248,4,Graduate,No,9387500.0,18926705,20,718.0,21310956.0,13413001,16195476,9757838,Approved
2249,3,Not Graduate,No,3873493.0,22886538,4,386.0,,11395462,1732628,9246158,Rejected
2250,0,Graduate,No,7280090.0,29842376,16,558.0,9768955.0,5405810,18444923,13434362,Approved
2251,0,Graduate,No,7653878.0,7625005,6,480.0,9625149.0,905790,10588623,12165181,Approved
2252,5,Not Graduate,No,2541152.0,4458989,20,610.0,10931881.0,19308887,361963,13770914,Approved
2253,3,Graduate,No,4668298.0,5570266,12,472.0,3099718.0,17698201,3780433,997554,Approved
2254,4,Graduate,No,6202861.0,37688856,10,621.0,,10470945,10763868,3005674,Approved
2255,5,Graduate,No,2186889.0,9629965,16,639.0,5492992.0,9762169,3334167,11321211,Approved
2256,3,Graduate,No,2236966.0,28384121,18,795.0,15143850.0,4726523,7010683,13411387,Approved
2257,3,Not Graduate,Yes,7416123.0,10712378,14,544.0,10275207.0,1155527,15393163,8140003,Approved
2258,2,Not Graduate,No,2653664.0,18273655,12,804.0,26764517.0,7919014,10257811,11184695,Approved
2259,1,Not Graduate,No,8251594.0,24494729,12,628.0,19608176.0,17084612,21200519,9189459,Approved
2260,2,Graduate,Yes,6123455.0,5844923,2,495.0,5191427.0,2304867,12040245,11505354,Approved
2261,4,Graduate,Yes,3767269.0,22934601,10,361.0,9209253.0,9103722,7077155,9529336,Rejected
2262,3,Graduate,No,6247770.0,37801567,16,324.0,42140.0,10477307,8384933,9789968,Rejected
2263,5,Graduate,No,3476021.0,28684799,12,863.0,28570574.0,153149,2859427,3776616,Approved
2264,2,Graduate,No,7924518.0,33964727,2,861.0,19614505.0,13031989,22351125,5552664,Approved
2265,3,Not Graduate,No,9338048.0,16409829,10,677.0,,8443173,13024007,14856573,Approved
2266,3,Not Graduate,No,801108.0,15553997,10,594.0,20017737.0,17880945,9821773,7511132,Rejected
2267,3,Not Graduate,No,5284750.0,21663955,6,351.0,23871666.0,19363864,234563,14312662,Rejected
2268,4,Graduate,Yes,5429661.0,32154364,16,339.0,27440988.0,149740,11810365,11562888,Rejected
2269,1,Not Graduate,No,2718023.0,24339713,18,871.0,25727863.0,18821580,6399378,5340855,Approved
2270,3,Graduate,Yes,8290071.0,33784624,12,756.0,7739538.0,6545073,16128874,12935318,Approved
2271,0,Graduate,Yes,2568398.0,5356332,12,301.0,15072521.0,18989463,13324462,8303989,Rejected
2272,2,Not Graduate,Yes,9442147.0,29158452,4,768.0,5128690.0,4619418,1127703,4758316,Approved
2273,2,Not Graduate,No,8823109.0,22404396,20,405.0,7173538.0,6128593,10428879,14639734,Rejected
2274,3,Graduate,Yes,6465385.0,4695472,4,515.0,20826493.0,8773774,12321157,2670016,Approved
2275,5,Graduate,Yes,1139057.0,959784,12,713.0,4632581.0,6089732,12753643,5747109,Approved
2276,3,Graduate,No,9721263.0,21312135,16,509.0,11688677.0,9665034,5783687,4092549,Approved
2277,4,Not Graduate,Yes,7931345.0,8407891,4,357.0,8004814.0,13902543,20243032,9447343,Rejected
2278,3,Graduate,No,9207333.0,36578973,18,342.0,20994370.0,13526451,10771401,13721515,Rejected
2279,3,Not Graduate,No,6059824.0,3964454,18,437.0,26694389.0,2712656,24011370,8847566,Approved
2280,0,Graduate,No,4592241.0,16707184,8,788.0,13905368.0,12239392,927272,10390278,Approved
2281,1,Graduate,Yes,580445.0,10088774,8,859.0,18994538.0,8854320,3025773,2777921,Approved
2282,2,Graduate,Yes,8745062.0,21908421,8,768.0,701351.0,5315960,11048322,4173501,Approved
2283,2,Not Graduate,No,6429619.0,21388976,10,688.0,19733178.0,14096542,11984904,10481309,Approved
2284,0,Graduate,Yes,8627403.0,37972313,16,497.0,17839708.0,17332850,9512115,2058827,Rejected
2285,0,Not Graduate,No,9044363.0,29843645,4,501.0,,13346461,7612089,5626419,Approved
2286,1,Not Graduate,Yes,5335267.0,9789182,10,491.0,10754518.0,18375724,7527867,14700769,Approved
2287,5,Not Graduate,No,8376113.0,32076418,4,406.0,445287.0,18992849,14557777,13352541,Rejected
2288,2,Not Graduate,No,1452143.0,17050956,16,626.0,14507574.0,4349279,24587952,779043,Rejected
2289,2,Not Graduate,No,7801744.0,20991015,2,656.0,14820412.0,15305309,9656196,14104354,Approved
2290,1,Not Graduate,No,8503920.0,19357903,14,894.0,7479727.0,9734307,22316477,12117825,Approved
2291,3,Not Graduate,No,6176293.0,22264189,6,800.0,21775106.0,7203464,14760051,8715650,Approved
2292,1,Graduate,No,7727382.0,15526342,8,583.0,14621607.0,16754198,10667679,11360361,Approved
2293,1,Graduate,No,2637452.0,10172980,16,767.0,18710540.0,4563074,21526772,4672587,Approved
2294,3,Graduate,No,9018568.0,29171927,6,807.0,2838144.0,13172309,23430426,4100611,Approved
2295,0,Graduate,Yes,1599060.0,13052183,14,405.0,15307337.0,1201575,3413204,11369395,Rejected
2296,0,Graduate,Yes,230568.0,22614427,2,593.0,8966756.0,10817260,14182039,209082,Rejected
2297,1,Not Graduate,No,5329799.0,19637498,18,365.0,6009117.0,11979422,20682405,12885958,Rejected
2298,0,Graduate,Yes,7811088.0,24178657,12,494.0,5788932.0,4357077,20232642,6732307,Rejected
2299,0,Graduate,No,9276495.0,30790862,6,487.0,23981429.0,9667582,10112911,9558290,Approved
2300,2,Not Graduate,Yes,3311055.0,33527092,14,346.0,8703045.0,14674473,16395918,110530,Rejected
2301,4,Graduate,No,430066.0,1392886,10,661.0,23993343.0,1152234,7554759,2484762,Approved
2302,3,Graduate,Yes,6380791.0,39334208,16,836.0,6354285.0,2232450,11325672,3364814,Approved
2303,3,Graduate,No,1501583.0,1615707,16,877.0,10707019.0,16411003,10679811,3977863,Approved
2304,1,Graduate,Yes,6986413.0,11486637,18,786.0,13186547.0,3884091,3296543,11552785,Approved
2305,5,Graduate,Yes,2393581.0,27157451,12,878.0,,10413215,14751927,10572060,Approved
2306,2,Not Graduate,Yes,6152973.0,20916484,8,545.0,10232189.0,12465221,10643746,6339885,Approved
2307,0,Not Graduate,No,9027557.0,7566465,4,477.0,20726549.0,11804029,11574045,11664882,Approved
2308,3,Graduate,Yes,5364524.0,36303510,6,414.0,18358272.0,17352653,23555430,4893603,Rejected
2309,0,Graduate,No,2408303.0,15976870,10,464.0,21157988.0,5122011,16722543,6304757,Rejected
2310,2,Graduate,Yes,4150248.0,8424680,16,518.0,15550321.0,9888992,6783280,9792392,Rejected
2311,3,Not Graduate,Yes,6818977.0,37702743,20,496.0,15788446.0,16658072,21039453,6476425,Rejected
2312,5,Graduate,No,704898.0,21367643,4,700.0,26427149.0,2897041,13101008,898791,Approved
2313,2,Graduate,No,2872969.0,26605754,10,375.0,,4054625,21249362,11336531,Rejected
2314,4,Not Graduate,No,9740762.0,21725568,18,725.0,2615804.0,168183,12212147,6864833,Approved
2315,5,Graduate,No,6996983.0,5903832,4,586.0,21025688.0,18112523,14649822,2908153,Approved
2316,0,Graduate,No,2938343.0,31207691,16,844.0,7947534.0,17360858,13088208,10623232,Approved
2317,1,Graduate,No,1811920.0,35118156,6,598.0,2092136.0,19238423,8494071,9775747,Approved
2318,2,Not Graduate,No,3936437.0,3668173,16,593.0,5387598.0,13394656,10104961,12085167,Approved
2319,2,Not Graduate,No,2365742.0,10947514,8,746.0,3122714.0,16581117,20742330,7096676,Approved
2320,2,Not Graduate,No,3616849.0,33820603,8,713.0,16511183.0,13506510,23494127,3762783,Approved
2321,5,Graduate,No,9424007.0,35497755,14,730.0,7468232.0,7418026,10815004,9270545,Approved
2322,4,Not Graduate,No,6899742.0,17204378,10,529.0,18831066.0,14980721,14326429,9410893,Approved
2323,3,Not Graduate,Yes,7299388.0,12269571,8,395.0,12009126.0,16585518,1534186,4089644,Approved
2324,1,Not Graduate,Yes,4893507.0,14892255,14,738.0,21631526.0,1819682,3776789,6100988,Approved
2325,4,Graduate,No,7025755.0,19753546,6,470.0,1651920.0,13275340,3112037,10377230,Approved
2326,5,Not Graduate,No,4796416.0,15490763,18,616.0,21845514.0,6974729,22693322,10191026,Approved
2327,4,Graduate,No,8946087.0,33651720,10,843.0,11996826.0,5723712,22732512,10936067,Approved
2328,0,Graduate,Yes,7489078.0,12812612,6,790.0,19360101.0,6270561,9458450,2217362,Approved
2329,3,Not Graduate,No,3778902.0,5418708,4,687.0,13617357.0,16698040,19094338,1626199,Approved
2330,0,Graduate,Yes,1683704.0,23436368,14,856.0,26328671.0,15266541,8238311,1939549,Approved
2331,1,Not Graduate,No,200814.0,9007237,14,371.0,2248910.0,9760009,19048277,7295820,Rejected
2332,0,Graduate,Yes,2765644.0,17102510,10,831.0,26295444.0,8935314,21739793,13774218,Approved
2333,3,Not Graduate,No,7957967.0,20739917,8,538.0,17866399.0,17907960,15348076,12419099,Approved
2334,4,Not Graduate,No,9607193.0,20231199,4,876.0,15536455.0,1449795,24756160,14772920,Approved
2335,0,Not Graduate,Yes,4398129.0,33529451,4,388.0,16695895.0,16839684,6697427,9058378,Rejected
2336,2,Graduate,No,7066112.0,32369032,14,834.0,19789882.0,8311964,1091184,5546304,Approved
2337,2,Graduate,No,2383542.0,33199444,20,453.0,20808544.0,5311091,16942980,2710263,Rejected
2338,2,Not Graduate,Yes,8044516.0,33252251,14,889.0,22008997.0,14623040,15183575,14707945,Approved
2339,0,Graduate,No,423923.0,31870128,8,489.0,12165977.0,16948350,7387961,13465347,Rejected
2340,2,Not Graduate,No,3975092.0,9394051,8,714.0,26497184.0,17738578,7726353,7681253,Approved
2341,4,Not Graduate,No,8768185.0,19722511,8,453.0,19357652.0,11090147,11986247,6493985,Approved
2342,0,Graduate,Yes,2026341.0,29909544,4,638.0,15505700.0,10109568,3910492,8318704,Approved
2343,0,Graduate,No,1830763.0,4372839,18,816.0,20307570.0,16577052,6372245,393547,Approved
2344,2,Graduate,No,3487477.0,6852728,2,334.0,8530980.0,12405938,1893569,6391477,Approved
2345,5,Not Graduate,No,2719920.0,4306249,16,825.0,22002901.0,2411167,23002902,912855,Approved
2346,3,Graduate,No,2033185.0,28354791,12,836.0,26171044.0,9981759,5587215,10649916,Approved
2347,4,Graduate,No,6952563.0,8033963,20,517.0,28073488.0,17167853,9553195,12671076,Approved
2348,2,Graduate,Yes,3469083.0,20149758,14,553.0,15754878.0,15476146,368199,211191,Rejected
